"Date","Price","Open","High","Low","Vol.","Change %"
"Oct 27, 2011","12,208.55","11,872.07","12,284.31","11,872.07","251.64M","2.86%"
"Oct 26, 2011","11,869.04","11,707.76","11,891.21","11,694.36","183.73M","1.39%"
"Oct 25, 2011","11,706.62","11,912.63","11,912.86","11,682.52","161.45M","-1.74%"
"Oct 24, 2011","11,913.62","11,807.96","11,940.75","11,805.77","161.87M","0.89%"
"Oct 21, 2011","11,808.79","11,543.22","11,812.46","11,542.84","264.00M","2.31%"
"Oct 20, 2011","11,541.78","11,502.13","11,581.25","11,391.14","166.10M","0.32%"
"Oct 19, 2011","11,504.62","11,577.54","11,633.70","11,469.17","169.58M","-0.63%"
"Oct 18, 2011","11,577.05","11,396.17","11,652.74","11,296.12","201.41M","1.58%"
"Oct 17, 2011","11,397.00","11,643.35","11,643.35","11,378.35","140.36M","-2.13%"
"Oct 14, 2011","11,644.49","11,478.97","11,646.83","11,478.66","133.57M","1.45%"
"Oct 13, 2011","11,478.13","11,518.09","11,518.09","11,377.82","143.99M","-0.35%"
"Oct 12, 2011","11,518.85","11,417.36","11,625.30","11,417.28","188.13M","0.90%"
"Oct 11, 2011","11,416.30","11,432.80","11,447.86","11,365.67","133.36M","-0.15%"
"Oct 10, 2011","11,433.18","11,104.56","11,433.33","11,104.56","144.27M","2.97%"
"Oct 07, 2011","11,103.12","11,123.41","11,232.05","11,051.13","188.08M","-0.18%"
"Oct 06, 2011","11,123.33","10,939.87","11,132.60","10,858.67","190.04M","1.68%"
"Oct 05, 2011","10,939.95","10,800.47","10,950.89","10,738.10","226.44M","1.21%"
"Oct 04, 2011","10,808.71","10,651.44","10,825.44","10,404.49","267.44M","1.44%"
"Oct 03, 2011","10,655.30","10,912.10","10,979.19","10,653.34","242.87M","-2.36%"
"Sep 30, 2011","10,913.38","11,152.32","11,152.39","10,909.52","213.20M","-2.16%"
"Sep 29, 2011","11,153.98","11,012.79","11,271.14","10,965.45","191.34M","1.30%"
"Sep 28, 2011","11,010.90","11,189.10","11,317.08","10,996.98","172.41M","-1.61%"
"Sep 27, 2011","11,190.69","11,045.23","11,369.30","11,045.23","212.70M","1.33%"
"Sep 26, 2011","11,043.86","10,771.78","11,057.49","10,771.78","225.62M","2.53%"
"Sep 23, 2011","10,771.48","10,732.77","10,808.49","10,638.73","223.14M","0.35%"
"Sep 22, 2011","10,733.83","11,121.89","11,122.12","10,597.14","306.17M","-3.51%"
"Sep 21, 2011","11,124.84","11,408.58","11,447.86","11,117.28","221.86M","-2.49%"
"Sep 20, 2011","11,408.66","11,401.47","11,550.22","11,373.92","157.06M","0.07%"
"Sep 19, 2011","11,401.01","11,506.67","11,506.82","11,255.25","157.58M","-0.94%"
"Sep 16, 2011","11,509.09","11,433.71","11,532.47","11,407.41","425.90M","0.66%"
"Sep 15, 2011","11,433.18","11,247.72","11,433.40","11,247.49","172.08M","1.66%"
"Sep 14, 2011","11,246.73","11,106.83","11,386.78","10,993.84","192.60M","1.27%"
"Sep 13, 2011","11,105.85","11,054.99","11,140.85","10,987.18","189.98M","0.40%"
"Sep 12, 2011","11,061.12","10,990.01","11,062.03","10,824.76","197.16M","0.63%"
"Sep 09, 2011","10,992.13","11,294.60","11,294.83","10,935.64","228.16M","-2.69%"
"Sep 08, 2011","11,295.81","11,414.86","11,477.30","11,283.74","173.04M","-1.04%"
"Sep 07, 2011","11,414.86","11,137.63","11,414.86","11,137.63","166.32M","2.47%"
"Sep 06, 2011","11,139.30","11,237.31","11,237.46","10,932.53","217.42M","-0.90%"
"Sep 02, 2011","11,240.26","11,492.06","11,492.14","11,211.35","174.66M","-2.20%"
"Sep 01, 2011","11,493.57","11,613.30","11,716.84","11,488.46","178.11M","-1.03%"
"Aug 31, 2011","11,613.53","11,560.48","11,712.60","11,528.08","229.74M","0.46%"
"Aug 30, 2011","11,559.95","11,532.13","11,630.07","11,429.39","182.09M","0.18%"
"Aug 29, 2011","11,539.25","11,286.65","11,541.78","11,286.58","177.54M","2.26%"
"Aug 26, 2011","11,284.54","11,145.20","11,326.43","10,929.20","244.40M","1.21%"
"Aug 25, 2011","11,149.82","11,321.02","11,406.39","11,106.76","255.05M","-1.51%"
"Aug 24, 2011","11,320.71","11,175.78","11,331.57","11,113.04","227.38M","1.29%"
"Aug 23, 2011","11,176.76","10,854.58","11,176.84","10,854.43","244.13M","2.97%"
"Aug 22, 2011","10,854.65","10,820.37","11,020.55","10,820.37","226.72M","0.34%"
"Aug 19, 2011","10,817.65","10,989.75","11,086.40","10,801.41","336.37M","-1.57%"
"Aug 18, 2011","10,990.58","11,406.27","11,406.50","10,881.60","308.52M","-3.68%"
"Aug 17, 2011","11,410.21","11,392.01","11,529.67","11,322.30","171.28M","0.04%"
"Aug 16, 2011","11,405.93","11,480.48","11,488.01","11,292.63","187.80M","-0.67%"
"Aug 15, 2011","11,482.90","11,269.85","11,484.60","11,269.85","188.12M","1.90%"
"Aug 12, 2011","11,269.02","11,143.46","11,346.67","11,142.18","228.04M","1.13%"
"Aug 11, 2011","11,143.31","10,729.85","11,278.90","10,729.85","393.19M","3.95%"
"Aug 10, 2011","10,719.94","11,227.92","11,227.92","10,662.04","396.30M","-4.62%"
"Aug 09, 2011","11,239.77","10,810.91","11,251.08","10,588.55","431.42M","3.98%"
"Aug 08, 2011","10,809.85","11,433.93","11,433.93","10,779.05","479.98M","-5.55%"
"Aug 05, 2011","11,444.61","11,384.29","11,634.04","11,126.32","406.31M","0.54%"
"Aug 04, 2011","11,383.68","11,893.79","11,893.79","11,365.74","300.76M","-4.31%"
"Aug 03, 2011","11,896.44","11,863.89","11,957.63","11,678.69","198.22M","0.25%"
"Aug 02, 2011","11,866.62","12,130.22","12,152.96","11,857.91","207.06M","-2.19%"
"Aug 01, 2011","12,132.49","12,144.30","12,320.94","11,978.55","182.82M","-0.09%"
"Jul 29, 2011","12,143.24","12,239.28","12,262.74","12,044.21","230.92M","-0.79%"
"Jul 28, 2011","12,240.11","12,301.95","12,412.48","12,200.99","148.71M","-0.51%"
"Jul 27, 2011","12,302.55","12,498.65","12,499.48","12,275.38","182.77M","-1.59%"
"Jul 26, 2011","12,501.30","12,592.12","12,618.11","12,457.25","145.14M","-0.73%"
"Jul 25, 2011","12,592.80","12,679.72","12,682.97","12,509.58","128.76M","-0.70%"
"Jul 22, 2011","12,681.16","12,724.71","12,768.31","12,605.59","136.76M","-0.34%"
"Jul 21, 2011","12,724.41","12,567.14","12,794.00","12,567.14","188.41M","1.21%"
"Jul 20, 2011","12,571.91","12,583.75","12,654.37","12,499.40","140.34M","-0.12%"
"Jul 19, 2011","12,587.42","12,385.96","12,636.62","12,385.96","167.55M","1.63%"
"Jul 18, 2011","12,385.16","12,475.11","12,475.11","12,276.59","148.95M","-0.76%"
"Jul 15, 2011","12,479.73","12,437.80","12,539.21","12,374.75","215.42M","0.34%"
"Jul 14, 2011","12,437.12","12,492.67","12,602.30","12,398.94","140.81M","-0.44%"
"Jul 13, 2011","12,491.61","12,447.33","12,635.52","12,447.33","139.97M","0.36%"
"Jul 12, 2011","12,446.88","12,505.46","12,603.77","12,423.27","162.64M","-0.47%"
"Jul 11, 2011","12,505.76","12,655.77","12,655.77","12,443.40","133.25M","-1.20%"
"Jul 08, 2011","12,657.20","12,717.90","12,717.90","12,541.33","131.15M","-0.49%"
"Jul 07, 2011","12,719.49","12,628.37","12,753.89","12,628.37","153.74M","0.74%"
"Jul 06, 2011","12,626.02","12,562.47","12,668.03","12,507.84","132.33M","0.45%"
"Jul 05, 2011","12,569.87","12,583.00","12,642.90","12,504.10","122.99M","-0.10%"
"Jul 01, 2011","12,582.77","12,412.07","12,614.56","12,375.55","141.87M","1.36%"
"Jun 30, 2011","12,414.34","12,262.10","12,464.63","12,262.10","179.98M","1.25%"
"Jun 29, 2011","12,261.42","12,187.63","12,311.03","12,148.88","158.72M","0.60%"
"Jun 28, 2011","12,188.69","12,042.28","12,225.89","12,042.28","135.05M","1.21%"
"Jun 27, 2011","12,043.56","11,934.73","12,113.50","11,907.71","177.92M","0.91%"
"Jun 24, 2011","11,934.58","12,049.24","12,082.65","11,892.95","279.66M","-0.96%"
"Jun 23, 2011","12,050.00","12,108.50","12,108.50","11,841.19","206.76M","-0.49%"
"Jun 22, 2011","12,109.67","12,189.63","12,242.31","12,082.43","125.33M","-0.66%"
"Jun 21, 2011","12,190.01","12,081.33","12,248.97","12,059.46","147.57M","0.91%"
"Jun 20, 2011","12,080.38","12,004.28","12,129.54","11,942.07","127.25M","0.63%"
"Jun 17, 2011","12,004.36","11,962.58","12,109.11","11,952.55","342.01M","0.36%"
"Jun 16, 2011","11,961.52","11,896.13","12,023.39","11,821.96","189.50M","0.54%"
"Jun 15, 2011","11,897.27","12,075.20","12,075.20","11,841.87","182.50M","-1.48%"
"Jun 14, 2011","12,076.11","11,951.38","12,156.52","11,951.38","159.62M","1.03%"
"Jun 13, 2011","11,952.97","11,945.33","12,066.46","11,883.15","153.37M","0.01%"
"Jun 10, 2011","11,951.91","12,124.17","12,124.17","11,912.03","178.31M","-1.42%"
"Jun 09, 2011","12,124.36","12,049.47","12,205.49","12,038.49","149.70M","0.63%"
"Jun 08, 2011","12,048.94","12,066.50","12,145.21","11,981.28","156.87M","-0.18%"
"Jun 07, 2011","12,070.81","12,090.18","12,214.46","12,055.64","162.61M","-0.16%"
"Jun 06, 2011","12,089.96","12,151.19","12,201.44","12,045.76","166.60M","-0.50%"
"Jun 03, 2011","12,151.26","12,247.87","12,247.87","12,061.96","157.74M","-0.79%"
"Jun 02, 2011","12,248.55","12,289.61","12,359.31","12,171.39","156.37M","-0.34%"
"Jun 01, 2011","12,290.14","12,569.34","12,569.34","12,273.41","183.02M","-2.22%"
"May 31, 2011","12,569.79","12,443.40","12,611.68","12,443.40","208.29M","1.03%"
"May 27, 2011","12,441.58","12,398.06","12,519.35","12,382.93","126.03M","0.31%"
"May 26, 2011","12,402.76","12,391.56","12,456.08","12,285.75","149.07M","0.07%"
"May 25, 2011","12,394.66","12,355.45","12,462.28","12,271.90","145.74M","0.31%"
"May 24, 2011","12,356.21","12,381.87","12,465.80","12,315.42","145.92M","-0.20%"
"May 23, 2011","12,381.26","12,511.29","12,511.29","12,292.49","150.72M","-1.05%"
"May 20, 2011","12,512.04","12,604.64","12,630.11","12,453.96","174.98M","-0.74%"
"May 19, 2011","12,605.32","12,561.46","12,673.78","12,506.67","158.47M","0.36%"
"May 18, 2011","12,560.18","12,471.78","12,595.60","12,402.15","175.12M","0.65%"
"May 17, 2011","12,479.58","12,541.18","12,591.51","12,342.29","192.83M","-0.55%"
"May 16, 2011","12,548.37","12,594.84","12,676.66","12,482.07","192.31M","-0.38%"
"May 13, 2011","12,595.75","12,695.65","12,749.08","12,522.79","169.94M","-0.79%"
"May 12, 2011","12,695.92","12,629.81","12,746.09","12,497.97","216.50M","0.52%"
"May 11, 2011","12,630.03","12,745.87","12,748.21","12,577.21","200.68M","-1.02%"
"May 10, 2011","12,760.36","12,685.13","12,806.60","12,665.45","156.00M","0.60%"
"May 09, 2011","12,684.68","12,637.83","12,751.35","12,591.59","133.94M","0.36%"
"May 06, 2011","12,638.74","12,580.76","12,788.78","12,580.76","168.32M","0.43%"
"May 05, 2011","12,584.17","12,723.65","12,757.26","12,504.85","176.95M","-1.10%"
"May 04, 2011","12,723.58","12,806.29","12,852.81","12,632.46","193.72M","-0.66%"
"May 03, 2011","12,807.51","12,806.38","12,891.44","12,700.72","191.51M","0.00%"
"May 02, 2011","12,807.36","12,810.16","12,928.45","12,754.53","150.96M","-0.02%"
"Apr 29, 2011","12,810.54","12,763.39","12,885.92","12,711.85","378.62M","0.37%"
"Apr 28, 2011","12,763.31","12,689.75","12,807.36","12,617.43","148.76M","0.57%"
"Apr 27, 2011","12,690.96","12,592.23","12,729.41","12,518.55","160.56M","0.76%"
"Apr 26, 2011","12,595.37","12,480.86","12,652.17","12,448.32","183.98M","0.93%"
"Apr 25, 2011","12,479.88","12,505.99","12,547.50","12,401.02","128.66M","-0.21%"
"Apr 21, 2011","12,505.99","12,453.62","12,563.89","12,377.82","166.64M","0.42%"
"Apr 20, 2011","12,453.54","12,279.17","12,530.96","12,279.17","203.90M","1.52%"
"Apr 19, 2011","12,266.75","12,201.44","12,320.53","12,163.29","149.87M","0.53%"
"Apr 18, 2011","12,201.59","12,339.71","12,339.79","12,093.89","190.22M","-1.14%"
"Apr 15, 2011","12,341.83","12,285.45","12,402.61","12,238.34","234.71M","0.46%"
"Apr 14, 2011","12,285.15","12,270.24","12,332.71","12,137.98","140.67M","0.12%"
"Apr 13, 2011","12,270.99","12,263.73","12,372.94","12,203.63","118.95M","0.06%"
"Apr 12, 2011","12,263.58","12,381.04","12,381.04","12,185.09","137.26M","-0.95%"
"Apr 11, 2011","12,381.11","12,380.43","12,476.93","12,319.35","109.95M","0.01%"
"Apr 08, 2011","12,380.05","12,409.80","12,475.03","12,310.46","122.82M","-0.24%"
"Apr 07, 2011","12,409.49","12,426.45","12,471.70","12,307.62","158.59M","-0.14%"
"Apr 06, 2011","12,426.75","12,386.66","12,499.03","12,347.13","182.35M","0.27%"
"Apr 05, 2011","12,393.90","12,402.08","12,474.50","12,320.34","142.34M","-0.05%"
"Apr 04, 2011","12,400.03","12,374.60","12,445.75","12,331.35","114.66M","0.19%"
"Apr 01, 2011","12,376.72","12,321.02","12,454.52","12,301.11","147.60M","0.46%"
"Mar 31, 2011","12,319.73","12,350.84","12,422.96","12,277.05","186.14M","-0.25%"
"Mar 30, 2011","12,350.61","12,280.07","12,413.43","12,271.52","140.34M","0.58%"
"Mar 29, 2011","12,279.01","12,193.87","12,310.35","12,141.65","129.03M","0.67%"
"Mar 28, 2011","12,197.88","12,221.19","12,272.92","12,197.88","123.07M","-0.19%"
"Mar 25, 2011","12,220.59","12,170.71","12,290.29","12,143.62","129.79M","0.41%"
"Mar 24, 2011","12,170.56","12,087.54","12,221.08","12,064.60","131.62M","0.70%"
"Mar 23, 2011","12,086.02","12,018.40","12,131.89","11,936.70","133.94M","0.56%"
"Mar 22, 2011","12,018.63","12,036.37","12,096.01","11,965.38","115.66M","-0.15%"
"Mar 21, 2011","12,036.53","11,860.11","12,117.88","11,860.11","143.40M","1.50%"
"Mar 18, 2011","11,858.52","11,777.23","11,971.14","11,777.23","355.05M","0.71%"
"Mar 17, 2011","11,774.59","11,614.82","11,842.55","11,614.82","182.26M","1.39%"
"Mar 16, 2011","11,613.30","11,854.13","11,862.08","11,548.14","254.07M","-2.04%"
"Mar 15, 2011","11,855.42","11,988.69","11,988.69","11,648.50","221.93M","-1.15%"
"Mar 14, 2011","11,993.16","12,042.13","12,058.44","11,873.43","163.00M","-0.43%"
"Mar 11, 2011","12,044.40","11,976.96","12,087.01","11,936.32","143.67M","0.50%"
"Mar 10, 2011","11,984.61","12,211.43","12,211.43","11,924.48","180.66M","-1.87%"
"Mar 09, 2011","12,213.09","12,211.16","12,293.74","12,106.68","128.36M","-0.01%"
"Mar 08, 2011","12,214.38","12,085.80","12,276.37","12,039.02","158.61M","1.03%"
"Mar 07, 2011","12,090.03","12,171.09","12,268.87","12,025.51","176.20M","-0.66%"
"Mar 04, 2011","12,169.88","12,258.88","12,306.26","12,056.81","166.70M","-0.72%"
"Mar 03, 2011","12,258.20","12,068.01","12,317.84","12,068.01","157.84M","1.59%"
"Mar 02, 2011","12,066.80","12,057.34","12,154.97","11,970.08","147.27M","0.07%"
"Mar 01, 2011","12,058.02","12,226.57","12,304.03","12,036.00","183.24M","-1.38%"
"Feb 28, 2011","12,226.34","12,130.22","12,293.47","12,112.28","199.56M","0.79%"
"Feb 25, 2011","12,130.45","12,060.93","12,202.20","12,043.83","147.54M","0.51%"
"Feb 24, 2011","12,068.50","12,104.64","12,202.69","11,960.62","190.86M","-0.31%"
"Feb 23, 2011","12,105.78","12,211.81","12,289.84","12,007.39","213.48M","-0.88%"
"Feb 22, 2011","12,212.79","12,389.74","12,394.70","12,142.97","201.86M","-1.44%"
"Feb 18, 2011","12,391.25","12,318.60","12,417.97","12,265.16","230.04M","0.84%"
"Feb 16, 2011","12,288.17","12,219.79","12,338.43","12,195.54","146.27M","0.50%"
"Feb 15, 2011","12,226.64","12,266.75","12,293.47","12,146.27","142.58M","-0.34%"
"Feb 14, 2011","12,268.19","12,266.83","12,327.00","12,185.21","146.35M","-0.04%"
"Feb 11, 2011","12,273.26","12,227.78","12,326.85","12,138.40","184.28M","0.36%"
"Feb 10, 2011","12,229.29","12,239.66","12,291.35","12,107.40","274.44M","-0.09%"
"Feb 09, 2011","12,239.89","12,229.59","12,304.29","12,135.86","162.91M","0.06%"
"Feb 08, 2011","12,233.15","12,152.70","12,258.92","12,114.78","126.65M","0.59%"
"Feb 07, 2011","12,161.63","12,092.38","12,219.45","12,003.34","132.96M","0.57%"
"Feb 04, 2011","12,092.15","12,061.65","12,125.38","12,003.34","121.78M","0.25%"
"Feb 03, 2011","12,062.26","12,040.68","12,105.17","11,957.97","143.71M","0.17%"
"Feb 02, 2011","12,041.97","12,038.27","12,104.11","11,962.73","143.44M","0.02%"
"Feb 01, 2011","12,040.16","11,892.50","12,082.24","11,892.50","180.89M","1.25%"
"Jan 31, 2011","11,891.93","11,824.46","11,951.08","11,738.30","206.58M","0.58%"
"Jan 28, 2011","11,823.70","11,990.36","12,047.65","11,775.64","214.17M","-1.39%"
"Jan 27, 2011","11,989.83","11,985.36","12,066.72","11,907.71","167.77M","0.04%"
"Jan 26, 2011","11,985.44","11,978.85","12,069.83","11,903.28","168.32M","0.07%"
"Jan 25, 2011","11,977.19","11,979.08","12,072.17","11,840.05","191.96M","-0.03%"
"Jan 24, 2011","11,980.52","11,873.50","12,021.24","11,826.58","184.00M","0.92%"
"Jan 21, 2011","11,871.84","11,824.76","11,960.31","11,802.97","249.48M","0.41%"
"Jan 20, 2011","11,822.80","11,823.70","11,890.15","11,700.68","180.80M","-0.02%"
"Jan 19, 2011","11,825.29","11,834.21","11,922.92","11,746.36","166.25M","-0.11%"
"Jan 18, 2011","11,837.93","11,783.82","11,909.23","11,740.83","203.39M","0.43%"
"Jan 14, 2011","11,787.38","11,732.20","11,827.11","11,658.41","200.77M","0.47%"
"Jan 13, 2011","11,731.90","11,753.70","11,803.19","11,666.32","161.66M","-0.20%"
"Jan 12, 2011","11,755.44","11,673.62","11,814.55","11,673.62","144.96M","0.72%"
"Jan 11, 2011","11,671.88","11,638.51","11,756.57","11,601.57","157.44M","0.30%"
"Jan 10, 2011","11,637.45","11,672.34","11,698.33","11,545.87","150.34M","-0.32%"
"Jan 07, 2011","11,674.76","11,696.86","11,761.49","11,578.64","188.72M","-0.19%"
"Jan 06, 2011","11,697.31","11,716.93","11,795.78","11,615.31","193.08M","-0.22%"
"Jan 05, 2011","11,722.89","11,688.76","11,775.72","11,610.29","169.99M","0.27%"
"Jan 04, 2011","11,691.18","11,670.90","11,766.94","11,582.99","178.63M","0.18%"
"Jan 03, 2011","11,670.75","11,577.43","11,750.90","11,577.43","203.42M","0.81%"
"Dec 31, 2010","11,577.51","11,569.33","11,612.77","11,515.79","93.33M","0.07%"
"Dec 30, 2010","11,569.71","11,585.83","11,614.44","11,535.50","76.82M","-0.14%"
"Dec 29, 2010","11,585.38","11,572.74","11,655.04","11,557.53","77.80M","0.09%"
"Dec 28, 2010","11,575.54","11,554.80","11,624.32","11,514.88","114.10M","0.18%"
"Dec 27, 2010","11,555.03","11,572.81","11,597.41","11,480.52","76.82M","-0.16%"
"Dec 23, 2010","11,573.49","11,559.11","11,615.57","11,514.54","100.84M","0.12%"
"Dec 22, 2010","11,559.49","11,532.17","11,600.97","11,486.23","122.04M","0.23%"
"Dec 21, 2010","11,533.16","11,478.36","11,585.83","11,454.97","119.42M","0.48%"
"Dec 20, 2010","11,478.13","11,491.30","11,561.61","11,417.32","125.36M","-0.12%"
"Dec 17, 2010","11,491.91","11,499.02","11,542.58","11,421.45","358.30M","-0.06%"
"Dec 16, 2010","11,499.25","11,457.93","11,553.51","11,394.88","163.04M","0.36%"
"Dec 15, 2010","11,457.47","11,475.64","11,552.45","11,416.60","189.67M","-0.17%"
"Dec 14, 2010","11,476.54","11,429.09","11,543.90","11,389.32","149.86M","0.42%"
"Dec 13, 2010","11,428.56","11,406.16","11,513.70","11,369.00","151.19M","0.16%"
"Dec 10, 2010","11,410.32","11,370.44","11,446.65","11,326.01","151.82M","0.35%"
"Dec 09, 2010","11,370.06","11,370.44","11,449.37","11,293.77","167.97M","-0.02%"
"Dec 08, 2010","11,372.48","11,354.45","11,441.62","11,281.43","152.51M","0.12%"
"Dec 07, 2010","11,359.16","11,363.85","11,507.27","11,327.68","175.72M","-0.03%"
"Dec 06, 2010","11,362.19","11,381.33","11,422.66","11,313.60","122.66M","-0.17%"
"Dec 03, 2010","11,382.09","11,361.81","11,408.58","11,280.60","149.44M","0.17%"
"Dec 02, 2010","11,362.41","11,255.93","11,404.42","11,237.20","212.09M","0.95%"
"Dec 01, 2010","11,255.78","11,007.31","11,297.52","11,007.31","202.52M","2.27%"
"Nov 30, 2010","11,006.02","11,049.72","11,083.18","10,916.26","233.77M","-0.42%"
"Nov 29, 2010","11,052.49","11,083.75","11,092.49","10,906.46","151.52M","-0.36%"
"Nov 26, 2010","11,092.00","11,183.50","11,183.50","11,046.74","68.40M","-0.85%"
"Nov 24, 2010","11,187.28","11,037.43","11,221.11","11,037.43","138.28M","1.37%"
"Nov 23, 2010","11,036.37","11,177.60","11,177.60","10,968.78","192.82M","-1.27%"
"Nov 22, 2010","11,178.58","11,201.59","11,213.92","11,044.39","152.85M","-0.22%"
"Nov 19, 2010","11,203.55","11,180.77","11,238.52","11,096.92","219.40M","0.20%"
"Nov 18, 2010","11,181.23","11,010.49","11,234.74","11,010.49","171.77M","1.57%"
"Nov 17, 2010","11,007.88","11,017.83","11,091.69","10,947.52","160.26M","-0.14%"
"Nov 16, 2010","11,023.50","11,194.70","11,194.70","10,949.86","254.56M","-1.59%"
"Nov 15, 2010","11,201.97","11,194.02","11,314.36","11,149.97","155.66M","0.08%"
"Nov 12, 2010","11,192.58","11,281.28","11,307.69","11,114.10","217.65M","-0.80%"
"Nov 11, 2010","11,283.10","11,326.69","11,350.30","11,175.17","296.66M","-0.65%"
"Nov 10, 2010","11,357.04","11,342.81","11,395.37","11,239.69","164.17M","0.09%"
"Nov 09, 2010","11,346.75","11,403.51","11,453.01","11,293.35","161.91M","-0.53%"
"Nov 08, 2010","11,406.84","11,439.61","11,454.44","11,324.27","143.99M","-0.33%"
"Nov 05, 2010","11,444.08","11,435.30","11,505.83","11,336.15","211.67M","0.08%"
"Nov 04, 2010","11,434.84","11,216.65","11,481.01","11,216.65","234.68M","1.96%"
"Nov 03, 2010","11,215.13","11,184.80","11,261.23","11,088.74","177.58M","0.24%"
"Nov 02, 2010","11,188.72","11,125.30","11,266.26","11,125.30","150.39M","0.58%"
"Nov 01, 2010","11,124.62","11,120.30","11,257.59","11,053.29","150.13M","0.06%"
"Oct 29, 2010","11,118.40","11,120.45","11,178.43","11,028.08","189.65M","0.04%"
"Oct 28, 2010","11,113.95","11,127.34","11,217.33","11,033.87","156.25M","-0.11%"
"Oct 27, 2010","11,126.28","11,168.40","11,172.83","10,986.68","167.08M","-0.39%"
"Oct 26, 2010","11,169.46","11,163.06","11,221.04","11,055.48","159.04M","0.05%"
"Oct 25, 2010","11,164.05","11,133.40","11,266.30","11,127.27","168.11M","0.28%"
"Oct 22, 2010","11,132.56","11,146.41","11,192.09","11,071.22","104.57M","-0.13%"
"Oct 21, 2010","11,146.57","11,105.24","11,249.57","11,038.79","178.06M","0.35%"
"Oct 20, 2010","11,107.97","10,974.52","11,176.08","10,969.47","220.14M","1.18%"
"Oct 19, 2010","10,978.62","11,139.60","11,139.60","10,897.57","247.64M","-1.48%"
"Oct 18, 2010","11,143.69","11,062.71","11,184.86","11,021.46","190.29M","0.73%"
"Oct 15, 2010","11,062.78","11,096.01","11,172.07","10,985.28","319.21M","-0.31%"
"Oct 14, 2010","11,096.92","11,096.92","11,148.15","10,996.71","196.17M","0.01%"
"Oct 13, 2010","11,096.08","11,022.82","11,187.77","11,014.19","224.92M","0.69%"
"Oct 12, 2010","11,020.40","11,010.79","11,064.68","10,890.76","155.15M","0.09%"
"Oct 11, 2010","11,010.34","11,006.93","11,068.54","10,956.26","114.83M","0.04%"
"Oct 08, 2010","11,006.48","10,948.50","11,055.29","10,901.12","152.28M","0.53%"
"Oct 07, 2010","10,948.58","10,968.41","11,032.17","10,878.04","141.92M","-0.17%"
"Oct 06, 2010","10,967.65","10,936.79","11,015.86","10,880.08","163.44M","0.21%"
"Oct 05, 2010","10,944.72","10,752.63","10,982.98","10,752.63","216.24M","1.80%"
"Oct 04, 2010","10,751.27","10,828.85","10,875.54","10,682.66","160.37M","-0.72%"
"Oct 01, 2010","10,829.68","10,789.72","10,907.41","10,759.14","161.89M","0.39%"
"Sep 30, 2010","10,788.05","10,835.96","10,960.99","10,732.27","214.54M","-0.44%"
"Sep 29, 2010","10,835.28","10,857.98","10,901.96","10,759.75","158.83M","-0.21%"
"Sep 28, 2010","10,858.14","10,809.85","10,905.44","10,714.03","167.11M","0.43%"
"Sep 27, 2010","10,812.04","10,860.03","10,902.52","10,776.44","143.91M","-0.44%"
"Sep 24, 2010","10,860.26","10,664.39","10,897.83","10,664.39","179.27M","1.86%"
"Sep 23, 2010","10,662.42","10,738.48","10,779.65","10,610.12","156.83M","-0.72%"
"Sep 22, 2010","10,739.31","10,761.11","10,829.75","10,682.40","168.59M","-0.20%"
"Sep 21, 2010","10,761.03","10,753.39","10,844.89","10,674.83","186.74M","0.07%"
"Sep 20, 2010","10,753.62","10,608.08","10,783.51","10,594.38","157.12M","1.37%"
"Sep 17, 2010","10,607.85","10,595.44","10,689.29","10,529.67","367.23M","0.12%"
"Sep 16, 2010","10,594.83","10,571.75","10,624.58","10,499.43","170.30M","0.21%"
"Sep 15, 2010","10,572.73","10,526.42","10,609.21","10,453.15","167.42M","0.44%"
"Sep 14, 2010","10,526.49","10,544.81","10,622.69","10,460.34","192.41M","-0.17%"
"Sep 13, 2010","10,544.13","10,458.60","10,605.73","10,458.45","190.72M","0.78%"
"Sep 10, 2010","10,462.77","10,415.01","10,502.80","10,376.34","140.32M","0.46%"
"Sep 09, 2010","10,415.24","10,388.22","10,515.86","10,359.23","163.59M","0.27%"
"Sep 08, 2010","10,387.01","10,338.57","10,460.50","10,318.93","166.76M","0.45%"
"Sep 07, 2010","10,340.69","10,446.80","10,448.99","10,304.44","149.04M","-1.03%"
"Sep 03, 2010","10,447.93","10,321.92","10,484.71","10,321.92","168.60M","1.24%"
"Sep 02, 2010","10,320.10","10,270.08","10,350.98","10,211.80","149.93M","0.49%"
"Sep 01, 2010","10,269.47","10,016.01","10,305.87","10,016.01","205.71M","2.54%"
"Aug 31, 2010","10,014.72","10,006.42","10,101.53","9,915.73","255.42M","0.05%"
"Aug 30, 2010","10,009.73","10,145.58","10,170.10","10,005.56","150.48M","-1.39%"
"Aug 27, 2010","10,150.65","9,982.40","10,176.30","9,925.11","207.76M","1.65%"
"Aug 26, 2010","9,985.81","10,059.83","10,138.12","9,959.17","176.33M","-0.74%"
"Aug 25, 2010","10,060.06","10,040.15","10,104.18","9,925.34","183.89M","0.20%"
"Aug 24, 2010","10,040.45","10,170.86","10,170.86","9,975.86","223.68M","-1.32%"
"Aug 23, 2010","10,174.41","10,215.51","10,328.88","10,146.18","172.97M","-0.38%"
"Aug 20, 2010","10,213.62","10,270.98","10,276.13","10,131.88","251.15M","-0.56%"
"Aug 19, 2010","10,271.21","10,411.15","10,412.29","10,202.34","227.74M","-1.39%"
